concept_code,concept_name,frequency
ml/min,7456040,1
ml/min,7456068,1
ml/min,7456085,1
ml/min,7456110,1
ml/min,7456128,1
ml/min,7456172,1
ml/min,7456207,1
ml/min,7456237,1
ml/min,7456254,1
ml/min,7456271,1
ml/min,7456297,1
ml/min,7456319,1
ml/min,7456366,1
ml/min,7456384,1
ml/min,7456409,1
ml/min,7456430,1
ml/min,7456452,1
ml/min,7456474,1
ml/min,7456494,1
ml/min,7456512,1
ml/min,7456525,1
ml/min,7456544,1
ml/min,7456941,1
ml/min,7456959,1
ml/min,7456974,1
ml/min,7456993,1
ml/min,7457021,1
ml/min,7457053,1
ml/min,7457070,1
ml/min,7457086,1
ml/min,7457114,1
ml/min,7457136,1
ml/min,7457181,1
ml/min,7457202,1
ml/min,7457229,1
ml/min,7457251,1
ml/min,7457281,1
ml/min,7457299,1
ml/min,7457321,1
ml/min,7457342,1
ml/min,7457413,1
ml/min,7457431,1
ml/min,7457461,1
ml/min,7457477,1
ml/min,7457495,1
ml/min,7457513,1
ml/min,7457533,1
ml/min,7457561,1
ml/min,7457578,1
ml/min,7457596,1
ml/min,7457615,1
ml/min,7457656,1
ml/min,7457680,1
ml/min,7457706,1
ml/min,7457727,1
ml/min,7457753,1
ml/min,7457776,1
ml/min,7457797,1
ml/min,7457815,1
ml/min,7457832,1
ml/min,7457850,1
ml/min,7457879,1
ml/min,7457902,1
ml/min,7457922,1
ml/min,7457941,1
ml/min,7457958,1
ml/min,7457988,1
ml/min,7458012,1
ml/min,7458035,1
ml/min,7458052,1
ml/min,7458072,1
ml/min,7458089,1
ml/min,7458106,1
ml/min,7458121,1
ml/min,7458165,1
ml/min,7458188,1
ml/min,7458208,1
ml/min,7458227,1
ml/min,7458257,1
ml/min,7458274,1
ml/min,7458291,1
ml/min,7458317,1
ml/min,7458360,1
ml/min,7458377,1
ml/min,7458393,1
ml/min,7458412,1
ml/min,7458442,1
ml/min,7458486,1
ml/min,7458496,1
ml/min,7458514,1
ml/min,7458544,1
ml/min,7458561,1
ml/min,7458578,1
ml/min,7458608,1
ml/min,7458627,1
ml/min,7458644,1
ml/min,7458660,1
ml/min,7458679,1
ml/min,7458725,1
ml/min,7458749,1
ml/min,7458767,1
ml/min,7458785,1
ml/min,7458804,1
ml/min,7458821,1
ml/min,7458855,1
ml/min,7458874,1
ml/min,7458893,1
ml/min,7458910,1
ml/min,7458920,1
ml/min,7458929,1
ml/min,7459067,1
ml/min,7459082,1
ml/min,7459101,1
ml/min,7459121,1
ml/min,7459139,1
ml/min,7459156,1
ml/min,7459185,1
ml/min,7459217,1
ml/min,7459235,1
ml/min,7459252,1
ml/min,7459280,1
ml/min,7459302,1
ml/min,7459327,1
ml/min,7459349,1
ml/min,7459366,1
ml/min,7459385,1
ml/min,7459404,1
ml/min,7459421,1
ml/min,7459439,1
ml/min,7459475,1
ml/min,7459492,1
ml/min,7459510,1
ml/min,7459528,1
ml/min,7459556,1
ml/min,7459572,1
ml/min,7459610,1
ml/min,7459628,1
ml/min,7459647,1
ml/min,7459664,1
ml/min,7459681,1
ml/min,7459699,1
ml/min,7459746,1
ml/min,7459765,1
ml/min,7459783,1
ml/min,7459808,1
ml/min,7459830,1
ml/min,7459848,1
ml/min,7459877,1
ml/min,7459895,1
ml/min,7459913,1
ml/min,7459929,1
ml/min,7459946,1
ml/min,7459964,1
ml/min,7460000,1
ml/min,7460016,1
ml/min,7460034,1
ml/min,7460052,1
ml/min,7460069,1
ml/min,7460099,1
ml/min,7460123,1
ml/min,7460141,1
ml/min,7460160,1
ml/min,7460177,1
ml/min,7460194,1
ml/min,7460212,1
ml/min,7460251,1
ml/min,7460277,1
ml/min,7460294,1
ml/min,7460325,1
ml/min,7460341,1
ml/min,7460368,1
ml/min,7460386,1
ml/min,7460406,1
ml/min,7460416,1
ml/min,7460432,1
ml/min,7460448,1
ml/min,7460467,1
ml/min,7460496,1
ml/min,7460515,1
ml/min,7460532,1
ml/min,7460551,1
ml/min,7460581,1
ml/min,7460599,1
ml/min,7460633,1
ml/min,7460650,1
ml/min,7460669,1
ml/min,7460687,1
ml/min,7460704,1
ml/min,7460721,1
ml/min,7460764,1
ml/min,7460783,1
ml/min,7460802,1
ml/min,7460820,1
ml/min,7460843,1
ml/min,7460863,1
ml/min,7460883,1
ml/min,7460918,1
ml/min,7460942,1
ml/min,7460965,1
ml/min,7460982,1
ml/min,7460999,1
ml/min,7461023,1
ml/min,7461045,1
ml/min,7461063,1
ml/min,7461092,1
ml/min,7461110,1
ml/min,7461140,1
ml/min,7461163,1
ml/min,7461180,1
ml/min,7461198,1
ml/min,7461218,1
ml/min,7461241,1
ml/min,7461264,1
ml/min,7461282,1
ml/min,7461301,1
ml/min,7461322,1
ml/min,7461365,1
ml/min,7461393,1
ml/min,7461415,1
ml/min,7461432,1
ml/min,7461450,1
ml/min,7461468,1
ml/min,7461488,1
ml/min,7461517,1
ml/min,7461534,1
ml/min,7461552,1
ml/min,7461570,1
ml/min,7461587,1
ml/min,7461605,1
ml/min,7461622,1
ml/min,7461665,1
ml/min,7461682,1
ml/min,7461699,1
ml/min,7461714,1
ml/min,7461734,1
ml/min,7461751,1
ml/min,7461768,1
ml/min,7461812,1
ml/min,7461831,1
ml/min,7461848,1
ml/min,7461866,1
ml/min,7461882,1
ml/min,7461903,1
ml/min,7461919,1
ml/min,7461946,1
ml/min,7461969,1
ml/min,7461987,1
ml/min,7462004,1
ml/min,7462042,1
ml/min,7462062,1
ml/min,7462077,1
ml/min,7462096,1
ml/min,7462114,1
ml/min,7462144,1
ml/min,7462161,1
ml/min,7462200,1
ml/min,7462218,1
ml/min,7462238,1
ml/min,7462255,1
ml/min,7462272,1
ml/min,7462290,1
ml/min,7462334,1
ml/min,7462351,1
ml/min,7462368,1
ml/min,7462385,1
ml/min,7462403,1
ml/min,7462422,1
ml/min,7462464,1
ml/min,7462482,1
ml/min,7462504,1
ml/min,7462521,1
ml/min,7462536,1
ml/min,7462579,1
ml/min,7462596,1
ml/min,7462615,1
ml/min,7462634,1
ml/min,7462652,1
ml/min,7462682,1
ml/min,7462696,1
ml/min,7462734,1
ml/min,7462752,1
ml/min,7462783,1
ml/min,7462800,1
ml/min,7462817,1
ml/min,7462870,1
ml/min,7462901,1
ml/min,7462918,1
ml/min,7462936,1
ml/min,7462962,1
ml/min,7462984,1
ml/min,7463020,1
ml/min,7463037,1
ml/min,7463055,1
ml/min,7463073,1
ml/min,7463092,1
ml/min,7463109,1
ml/min,7463127,1
ml/min,7463169,1
ml/min,7463188,1
ml/min,7463206,1
ml/min,7463224,1
ml/min,7463254,1
ml/min,7463271,1
ml/min,7463305,1
ml/min,7463323,1
ml/min,7463354,1
ml/min,7463371,1
ml/min,7463388,1
ml/min,7463414,1
ml/min,7463472,1
ml/min,7463489,1
ml/min,7463507,1
ml/min,7463535,1
ml/min,7463557,1
ml/min,7463575,1
ml/min,7463604,1
ml/min,7463622,1
ml/min,7463640,1
ml/min,7463657,1
ml/min,7463674,1
ml/min,7463683,1
ml/min,7463719,1
ml/min,7463740,1
ml/min,7463758,1
ml/min,7463776,1
ml/min,7463806,1
ml/min,7463830,1
ml/min,7463853,1
ml/min,7463871,1
ml/min,7463902,1
ml/min,7463919,1
ml/min,7463936,1
ml/min,7463981,1
ml/min,7464011,1
ml/min,7464028,1
ml/min,7464045,1
ml/min,7464066,1
ml/min,7464083,1
ml/min,7464100,1
ml/min,7464132,1
ml/min,7464151,1
ml/min,7464171,1
ml/min,7464183,1
ml/min,7464200,1
ml/min,7464236,1
ml/min,7464255,1
ml/min,7464273,1
ml/min,7464293,1
ml/min,7464318,1
ml/min,7464340,1
ml/min,7464357,1
ml/min,7464391,1
ml/min,7464408,1
ml/min,7464441,1
ml/min,7464458,1
ml/min,7464475,1
ml/min,7464493,1
ml/min,7464561,1
ml/min,7464578,1
ml/min,7464596,1
ml/min,7464616,1
ml/min,7464635,1
ml/min,7464657,1
ml/min,7464680,1
ml/min,85889158,1
ml/min,85889169,1
ml/min,85889171,1
ml/min,85889264,1
ml/min,85889275,1
ml/min,85889277,1
ml/min,85890496,1
ml/min,85890508,1
ml/min,85890510,1
ml/min,85890810,1
ml/min,85890822,1
ml/min,85890824,1
ml/min,85892902,1
ml/min,85892911,1
ml/min,85892913,1
ml/min,85895299,1
ml/min,85895309,1
ml/min,85895311,1
ml/min,85895809,1
ml/min,85895818,1
ml/min,85895820,1
ml/min,86006498,1
ml/min,86006508,1
ml/min,86006510,1
ml/min,86238743,1
ml/min,86238753,1
ml/min,86238755,1
ml/min,86285290,1
ml/min,86285300,1
ml/min,86285302,1
ml/min,86286320,1
ml/min,86286331,1
ml/min,86286333,1
ml/min,86287114,1
ml/min,86287126,1
ml/min,86287128,1
ml/min,86287378,1
ml/min,86287390,1
ml/min,86287392,1
ml/min,86287637,1
ml/min,86287649,1
ml/min,86287651,1
ml/min,86287925,1
ml/min,86287936,1
ml/min,86287938,1
ml/min,86294336,1
ml/min,86294345,1
ml/min,86294347,1
ml/min,86323473,1
ml/min,86323485,1
ml/min,86323487,1
ml/min,86324102,1
ml/min,86324114,1
ml/min,86324116,1
ml/min,86324729,1
ml/min,86324741,1
ml/min,86324743,1
ml/min,86325231,1
ml/min,86325243,1
ml/min,86325245,1
ml/min,86326057,1
ml/min,86326069,1
ml/min,86326071,1
ml/min,86326691,1
ml/min,86326703,1
ml/min,86326705,1
ml/min,86330986,1
ml/min,86330997,1
ml/min,86330999,1
ml/min,86332504,1
ml/min,86332515,1
ml/min,86332517,1
mmHg,5279025,1
mmHg,5279026,1
mmHg,5279027,1
mmHg,5279030,1
mmHg,5279031,1
mmHg,5279039,1
mmHg,5279040,1
mmHg,5279041,1
mmHg,5279046,1
mmHg,5279047,1
mmHg,5279048,1
mmHg,5279079,1
mmHg,5279080,1
mmHg,5279081,1
mmHg,5279087,1
mmHg,5279088,1
mmHg,5279089,1
mmHg,5279092,1
mmHg,5279093,1
mmHg,5279115,1
mmHg,5279116,1
mmHg,5279117,1
mmHg,5279121,1
mmHg,5279123,1
mmHg,5279129,1
mmHg,5279130,1
mmHg,5279131,1
mmHg,5279137,1
mmHg,5279138,1
mmHg,5279139,1
mmHg,5279143,1
mmHg,5279144,1
mmHg,5279145,1
mmHg,5279151,1
mmHg,5279152,1
mmHg,5279153,1
mmHg,5279156,1
mmHg,5279157,1
mmHg,5279167,1
mmHg,5279168,1
mmHg,5279169,1
mmHg,5279174,1
mmHg,5279175,1
mmHg,5279176,1
mmHg,5279180,1
mmHg,5279181,1
mmHg,5279182,1
mmHg,5279188,1
mmHg,5279189,1
mmHg,5279190,1
mmHg,5279193,1
mmHg,5279194,1
mmHg,5279202,1
mmHg,5279203,1
mmHg,5279204,1
mmHg,5279212,1
mmHg,5279213,1
mmHg,5279214,1
mmHg,5279218,1
mmHg,5279219,1
mmHg,5279220,1
mmHg,5279224,1
mmHg,5279225,1
mmHg,5279226,1
mmHg,5279233,1
mmHg,5279234,1
mmHg,5279243,1
mmHg,5279244,1
mmHg,5279245,1
mmHg,5279249,1
mmHg,5279250,1
mmHg,5279251,1
mmHg,5279253,1
mmHg,5279254,1
mmHg,5279255,1
mmHg,5279262,1
mmHg,5279263,1
mmHg,5279264,1
mmHg,5279271,1
mmHg,5279272,1
mmHg,5279278,1
mmHg,5279279,1
mmHg,5279280,1
mmHg,5279282,1
mmHg,5279283,1
mmHg,5279284,1
mmHg,5279290,1
mmHg,5279291,1
mmHg,5279292,1
mmHg,5279297,1
mmHg,5279298,1
mmHg,5279299,1
mmHg,5279302,1
mmHg,5279303,1
mmHg,5279310,1
mmHg,5279311,1
mmHg,5279312,1
mmHg,5279336,1
mmHg,5279337,1
mmHg,5279338,1
mmHg,5279342,1
mmHg,5279343,1
mmHg,5279344,1
mmHg,5279348,1
mmHg,5279349,1
mmHg,5279350,1
mmHg,5279353,1
mmHg,5279354,1
mmHg,5279363,1
mmHg,5279364,1
mmHg,5279365,1
mmHg,5279369,1
mmHg,5279370,1
mmHg,5279371,1
mmHg,5279376,1
mmHg,5279377,1
mmHg,5279378,1
mmHg,5279386,1
mmHg,5279387,1
mmHg,5279388,1
mmHg,5279391,1
mmHg,5279392,1
mmHg,5279401,1
mmHg,5279402,1
mmHg,5279403,1
mmHg,5279406,1
mmHg,5279407,1
mmHg,5279412,1
mmHg,5279413,1
mmHg,5279414,1
mmHg,5279424,1
mmHg,5279425,1
mmHg,5279426,1
mmHg,5279432,1
mmHg,5279433,1
mmHg,5279434,1
mmHg,5279438,1
mmHg,5279439,1
mmHg,5279440,1
mmHg,5279442,1
mmHg,5279443,1
mmHg,5279444,1
mmHg,5279448,1
mmHg,5279449,1
mmHg,5279450,1
mmHg,5279454,1
mmHg,5279455,1
mmHg,5279456,1
mmHg,5279463,1
mmHg,5279464,1
mmHg,5279473,1
mmHg,5279474,1
mmHg,5279475,1
mmHg,5279479,1
mmHg,5279480,1
mmHg,5279481,1
mmHg,5279483,1
mmHg,5279484,1
mmHg,5279485,1
mmHg,5279493,1
mmHg,5279494,1
mmHg,5279495,1
mmHg,5279499,1
mmHg,5279500,1
mmHg,5279501,1
mmHg,5279503,1
mmHg,5279504,1
mmHg,5279505,1
mmHg,5279510,1
mmHg,5279511,1
mmHg,5279521,1
mmHg,5279522,1
mmHg,5279523,1
mmHg,5279527,1
mmHg,5279528,1
mmHg,5279529,1
mmHg,5279531,1
mmHg,5279532,1
mmHg,5279533,1
mmHg,5279563,1
mmHg,5279564,1
mmHg,5279565,1
mmHg,5279568,1
mmHg,5279569,1
mmHg,5279576,1
mmHg,5279577,1
mmHg,5279578,1
mmHg,5279582,1
mmHg,5279583,1
mmHg,5279584,1
mmHg,5279590,1
mmHg,5279591,1
mmHg,5279592,1
mmHg,5279594,1
mmHg,5279595,1
mmHg,5279596,1
mmHg,5279617,1
mmHg,5279618,1
mmHg,5279619,1
mmHg,5279622,1
mmHg,5279623,1
mmHg,5279636,1
mmHg,5279637,1
mmHg,5279638,1
mmHg,5279640,1
mmHg,5279641,1
mmHg,5279642,1
mmHg,5279666,1
mmHg,5279667,1
mmHg,5279668,1
mmHg,5279672,1
mmHg,5279673,1
mmHg,5279685,1
mmHg,5279686,1
mmHg,5279687,1
mmHg,5279695,1
mmHg,5279696,1
mmHg,5279697,1
mmHg,5279701,1
mmHg,5279702,1
mmHg,5279703,1
mmHg,5279727,1
mmHg,5279728,1
mmHg,5279729,1
mmHg,5279732,1
mmHg,5279733,1
mmHg,5279742,1
mmHg,5279743,1
mmHg,5279744,1
mmHg,5279749,1
mmHg,5279750,1
mmHg,5279751,1
mmHg,5279755,1
mmHg,5279756,1
mmHg,5279757,1
mmHg,5279760,1
mmHg,5279761,1
mmHg,5279762,1
mmHg,5279763,1
mmHg,5279764,1
mmHg,5279765,1
mmHg,5279766,1
mmHg,5279767,1
mmHg,5279768,1
mmHg,5279772,1
mmHg,5279773,1
mmHg,5279774,1
mmHg,5279780,1
mmHg,5279781,1
mmHg,5279808,1
mmHg,5279809,1
mmHg,5279810,1
mmHg,5279811,1
mmHg,5279812,1
mmHg,5279813,1
mmHg,5279814,1
mmHg,5279815,1
mmHg,5279816,1
mmHg,5279818,1
mmHg,5279819,1
mmHg,5279820,1
mmHg,5279823,1
mmHg,5279824,1
mmHg,5279825,1
mmHg,5279826,1
mmHg,5279827,1
mmHg,5279828,1
mmHg,5279832,1
mmHg,5279833,1
mmHg,5279834,1
mmHg,5279836,1
mmHg,5279837,1
mmHg,5279838,1
mmHg,5279842,1
mmHg,5279843,1
mmHg,5279844,1
mmHg,5279845,1
mmHg,5279846,1
mmHg,5279847,1
mmHg,5279848,1
mmHg,5279849,1
mmHg,5279850,1
mmHg,5279852,1
mmHg,5279853,1
mmHg,5279854,1
mmHg,5279857,1
mmHg,5279858,1
mmHg,5279859,1
mmHg,5279868,1
mmHg,5279869,1
mmHg,5279893,1
mmHg,5279894,1
mmHg,5279895,1
mmHg,5279897,1
mmHg,5279898,1
mmHg,5279899,1
mmHg,5279903,1
mmHg,5279904,1
mmHg,5279905,1
mmHg,5279909,1
mmHg,5279910,1
mmHg,5279911,1
mmHg,5279917,1
mmHg,5279918,1
mmHg,5279919,1
mmHg,5279925,1
mmHg,5279926,1
mmHg,5279972,1
mmHg,5279973,1
mmHg,5279974,1
mmHg,5279978,1
mmHg,5279979,1
mmHg,5279980,1
mmHg,5279984,1
mmHg,5279985,1
mmHg,5279986,1
mmHg,5279992,1
mmHg,5279993,1
mmHg,5279994,1
mmHg,5279997,1
mmHg,5279998,1
mmHg,5280012,1
mmHg,5280013,1
mmHg,5280014,1
mmHg,5280037,1
mmHg,5280038,1
mmHg,5280039,1
mmHg,5280043,1
mmHg,5280044,1
mmHg,5280045,1
mmHg,5280064,1
mmHg,5280065,1
mmHg,5280066,1
mmHg,5280075,1
mmHg,5280076,1
mmHg,5280077,1
mmHg,5280081,1
mmHg,5280082,1
mmHg,5280083,1
mmHg,5280087,1
mmHg,5280088,1
mmHg,5280089,1
mmHg,5280093,1
mmHg,5280094,1
mmHg,5280095,1
mmHg,5280099,1
mmHg,5280100,1
mmHg,5280101,1
mmHg,5280105,1
mmHg,5280106,1
mmHg,5280107,1
mmHg,5280111,1
mmHg,5280112,1
mmHg,5280113,1
mmHg,5280117,1
mmHg,5280118,1
mmHg,5280119,1
mmHg,5280123,1
mmHg,5280124,1
mmHg,5280125,1
mmHg,5280129,1
mmHg,5280130,1
mmHg,5280131,1
mmHg,5280135,1
mmHg,5280136,1
mmHg,5280137,1
mmHg,5280141,1
mmHg,5280142,1
mmHg,5280143,1
mmHg,5280147,1
mmHg,5280148,1
mmHg,5280149,1
mmHg,5280154,1
mmHg,5280155,1
mmHg,5280156,1
mmHg,5280186,1
mmHg,5280187,1
mmHg,5280188,1
mmHg,5280192,1
mmHg,5280193,1
mmHg,5280194,1
mmHg,5280198,1
mmHg,5280199,1
mmHg,5280200,1
mmHg,5280206,1
mmHg,5280207,1
mmHg,5280208,1
mmHg,5280214,1
mmHg,5280215,1
mmHg,5280246,1
mmHg,5280247,1
mmHg,5280248,1
mmHg,5280252,1
mmHg,5280253,1
mmHg,5280254,1
mmHg,5280259,1
mmHg,5280260,1
mmHg,5280261,1
mmHg,5280267,1
mmHg,5280268,1
mmHg,5280269,1
mmHg,5280275,1
mmHg,5280276,1
mmHg,5280302,1
mmHg,5280303,1
mmHg,5280304,1
mmHg,5280306,1
mmHg,5280307,1
mmHg,5280308,1
mmHg,5280313,1
mmHg,5280314,1
mmHg,5280315,1
mmHg,5280319,1
mmHg,5280320,1
mmHg,5280321,1
mmHg,5280327,1
mmHg,5280328,1
mmHg,5280329,1
mmHg,5280335,1
mmHg,5280336,1
mmHg,5280369,1
mmHg,5280370,1
mmHg,5280371,1
mmHg,5280376,1
mmHg,5280377,1
mmHg,5280378,1
mmHg,5280397,1
mmHg,5280398,1
mmHg,5280399,1
mmHg,5280405,1
mmHg,5280406,1
mmHg,5280407,1
mmHg,5280410,1
mmHg,5280411,1
mmHg,5280419,1
mmHg,5280420,1
mmHg,5280421,1
mmHg,5280456,1
mmHg,5280457,1
mmHg,5280458,1
mmHg,5280462,1
mmHg,5280463,1
mmHg,5280464,1
mmHg,5280469,1
mmHg,5280470,1
mmHg,5280477,1
mmHg,5280478,1
mmHg,5280479,1
mmHg,5280506,1
mmHg,5280507,1
mmHg,5280508,1
mmHg,5280512,1
mmHg,5280513,1
mmHg,5280514,1
mmHg,5280520,1
mmHg,5280521,1
mmHg,5280522,1
mmHg,5280531,1
mmHg,5280532,1
mmHg,5280533,1
mmHg,5280540,1
mmHg,5280541,1
mmHg,5280542,1
mmHg,5280546,1
mmHg,5280547,1
mmHg,5280548,1
mmHg,5280555,1
mmHg,5280556,1
mmHg,5280557,1
mmHg,5280560,1
mmHg,5280561,1
mmHg,5280569,1
mmHg,5280570,1
mmHg,5280571,1
mmHg,5280582,1
mmHg,5280583,1
mmHg,5280584,1
mmHg,5280586,1
mmHg,5280587,1
mmHg,5280588,1
mmHg,5280600,1
mmHg,5280601,1
mmHg,5280602,1
mmHg,5280607,1
mmHg,5280608,1
mmHg,5280609,1
mmHg,5280614,1
mmHg,5280615,1
mmHg,5280616,1
mmHg,5280621,1
mmHg,5280622,1
mmHg,5280623,1
mmHg,5280630,1
mmHg,5280631,1
mmHg,5280632,1
mmHg,5280661,1
mmHg,5280662,1
mmHg,5280663,1
mmHg,5280667,1
mmHg,5280668,1
mmHg,5280669,1
mmHg,5280676,1
mmHg,5280677,1
mmHg,5280678,1
mmHg,5280681,1
mmHg,5280682,1
mmHg,5280694,1
mmHg,5280695,1
mmHg,5280696,1
mmHg,5280701,1
mmHg,5280702,1
mmHg,5280703,1
mmHg,5280707,1
mmHg,5280708,1
mmHg,5280709,1
mmHg,5280713,1
mmHg,5280714,1
mmHg,5280715,1
mmHg,5280724,1
mmHg,5280725,1
mmHg,5280726,1
mmHg,5280730,1
mmHg,5280731,1
mmHg,5280732,1
mmHg,5280736,1
mmHg,5280737,1
mmHg,5280738,1
mmHg,5280742,1
mmHg,5280743,1
mmHg,5280744,1
mmHg,5280754,1
mmHg,5280755,1
mmHg,5280756,1
mmHg,5280760,1
mmHg,5280761,1
mmHg,5280762,1
mmHg,5280767,1
mmHg,5280768,1
mmHg,5280769,1
mmHg,5280780,1
mmHg,5280781,1
mmHg,5280782,1
mmHg,5280785,1
mmHg,5280786,1
mmHg,5280801,1
mmHg,5280802,1
mmHg,5280803,1
mmHg,5280807,1
mmHg,5280808,1
mmHg,5280809,1
mmHg,5295821,1
mmHg,5295822,1
mmHg,5295823,1
mmHg,5295826,1
mmHg,5295827,1
mmHg,5295862,1
mmHg,5295863,1
mmHg,5295864,1
mmHg,5295869,1
mmHg,5295870,1
mmHg,5295871,1
mmHg,5295875,1
mmHg,5295876,1
mmHg,5295877,1
mmHg,5295883,1
mmHg,5295884,1
mmHg,5295885,1
mmHg,5295889,1
mmHg,5295890,1
mmHg,5295891,1
mmHg,5295921,1
mmHg,5295922,1
mmHg,5295923,1
mmHg,5295929,1
mmHg,5295930,1
mmHg,5295931,1
mmHg,5295934,1
mmHg,5295935,1
mmHg,5295936,1
mmHg,5295941,1
mmHg,5295942,1
mmHg,5295943,1
mmHg,5295948,1
mmHg,5295949,1
mmHg,5295950,1
mmHg,5295961,1
mmHg,5295962,1
mmHg,5295963,1
mmHg,5295965,1
mmHg,5295966,1
mmHg,5295967,1
mmHg,5295972,1
mmHg,5295973,1
mmHg,5295974,1
mmHg,5295978,1
mmHg,5295979,1
mmHg,5295980,1
mmHg,5295987,1
mmHg,5295988,1
mmHg,5295989,1
mmHg,5296035,1
mmHg,5296036,1
mmHg,5296037,1
mmHg,5296042,1
mmHg,5296043,1
mmHg,5296044,1
mmHg,5296048,1
mmHg,5296049,1
mmHg,5296050,1
mmHg,5296055,1
mmHg,5296056,1
mmHg,5296065,1
mmHg,5296066,1
mmHg,5296067,1
mmHg,5296069,1
mmHg,5296070,1
mmHg,5296071,1
mmHg,5296078,1
mmHg,5296079,1
mmHg,5296080,1
mmHg,5296088,1
mmHg,5296089,1
mmHg,5296099,1
mmHg,5296100,1
mmHg,5296101,1
mmHg,5296105,1
mmHg,5296106,1
mmHg,5296107,1
mmHg,5296135,1
mmHg,5296136,1
mmHg,5296137,1
mmHg,5296141,1
mmHg,5296142,1
mmHg,5296143,1
mmHg,5296150,1
mmHg,5296151,1
mmHg,5296152,1
mmHg,5296155,1
mmHg,5296156,1
mmHg,5296157,1
mmHg,5296162,1
mmHg,5296163,1
mmHg,5296169,1
mmHg,5296170,1
mmHg,5296171,1
mmHg,5296176,1
mmHg,5296177,1
mmHg,5296178,1
mmHg,5296205,1
mmHg,5296206,1
mmHg,5296216,1
mmHg,5296217,1
mmHg,5296218,1
mmHg,5296224,1
mmHg,5296225,1
mmHg,5296226,1
mmHg,5296233,1
mmHg,5296234,1
mmHg,5296242,1
mmHg,5296243,1
mmHg,5296244,1
mmHg,5296245,1
mmHg,5296246,1
mmHg,5296257,1
mmHg,5296258,1
mmHg,5296259,1
mmHg,5296261,1
mmHg,5296262,1
mmHg,5296263,1
mmHg,5296306,1
mmHg,5296307,1
mmHg,5296308,1
mmHg,5296312,1
mmHg,5296313,1
mmHg,5296314,1
mmHg,5296317,1
mmHg,5296318,1
mmHg,5296327,1
mmHg,5296328,1
mmHg,5296329,1
mmHg,5296330,1
mmHg,5296331,1
mmHg,5296340,1
mmHg,5296341,1
mmHg,5296342,1
mmHg,5296343,1
mmHg,5296344,1
mmHg,5296345,1
mmHg,5296349,1
mmHg,5296350,1
mmHg,5296351,1
mmHg,5296352,1
mmHg,5296353,1
mmHg,5296354,1
mmHg,5296357,1
mmHg,5296358,1
mmHg,5296359,1
mmHg,5296362,1
mmHg,5296363,1
mmHg,5296364,1
mmHg,5296365,1
mmHg,5296366,1
mmHg,5296367,1
mmHg,5296371,1
mmHg,5296372,1
mmHg,5296373,1
mmHg,5296374,1
mmHg,5296375,1
mmHg,5296376,1
mmHg,5296404,1
mmHg,5296405,1
mmHg,5296406,1
mmHg,5296407,1
mmHg,5296408,1
mmHg,5296411,1
mmHg,5296412,1
mmHg,5296416,1
mmHg,5296417,1
mmHg,5296418,1
mmHg,5296422,1
mmHg,5296423,1
mmHg,5296424,1
mmHg,5296428,1
mmHg,5296429,1
mmHg,5296430,1
mmHg,5296434,1
mmHg,5296435,1
mmHg,5296436,1
mmHg,5296439,1
mmHg,5296440,1
mmHg,5296441,1
mmHg,5296444,1
mmHg,5296445,1
mmHg,5296446,1
mmHg,5296449,1
mmHg,5296450,1
mmHg,5296451,1
mmHg,5296456,1
mmHg,5296457,1
mmHg,5296458,1
mmHg,5296460,1
mmHg,5296461,1
mmHg,5296472,1
mmHg,5296473,1
mmHg,5296474,1
mmHg,5296477,1
mmHg,5296478,1
mmHg,5296479,1
mmHg,5296483,1
mmHg,5296484,1
mmHg,5296485,1
mmHg,5296488,1
mmHg,5296489,1
mmHg,5296490,1
mmHg,5353113,1
mmHg,5353114,1
mmHg,5353121,1
mmHg,5353122,1
mmHg,5353123,1
mmHg,5353129,1
mmHg,5353130,1
mmHg,5353131,1
mmHg,5353135,1
mmHg,5353136,1
mmHg,5353137,1
mmHg,5353142,1
mmHg,5353143,1
mmHg,5353152,1
mmHg,5353153,1
mmHg,5353154,1
mmHg,5353158,1
mmHg,5353159,1
mmHg,5353160,1
mmHg,5353164,1
mmHg,5353165,1
mmHg,5353166,1
mmHg,5353173,1
mmHg,5353174,1
mmHg,5353184,1
mmHg,5353185,1
mmHg,5353186,1
mmHg,5353188,1
mmHg,5353189,1
mmHg,5353190,1
mmHg,5353194,1
mmHg,5353195,1
mmHg,5353196,1
mmHg,5353200,1
mmHg,5353201,1
mmHg,5353202,1
mmHg,5353206,1
mmHg,5353207,1
mmHg,5353208,1
mmHg,5353214,1
mmHg,5353215,1
mmHg,5353221,1
mmHg,5353222,1
mmHg,5353223,1
mmHg,5353227,1
mmHg,5353228,1
mmHg,5353229,1
mmHg,5353234,1
mmHg,5353235,1
mmHg,5353236,1
mmHg,5353240,1
mmHg,5353244,1
mmHg,5353245,1
mmHg,5353247,1
mmHg,5353248,1
mmHg,5353249,1
mmHg,5353254,1
mmHg,5353255,1
mmHg,5353262,1
mmHg,5353263,1
mmHg,5353264,1
mmHg,5353268,1
mmHg,5353269,1
mmHg,5353270,1
mmHg,5367068,1
mmHg,5367069,1
mmHg,5367070,1
mmHg,5367074,1
mmHg,5367075,1
mmHg,5367087,1
mmHg,5367088,1
mmHg,5367089,1
mmHg,5367105,1
mmHg,5367106,1
mmHg,5367107,1
mmHg,5367111,1
mmHg,5367112,1
mmHg,5367113,1
mmHg,5367117,1
mmHg,5367118,1
mmHg,5367119,1
